tripduration,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude
4170,58,Mugar Way at Beacon St,42.35553628,-71.0728687,195,Child St at North St,42.37150494,-71.07249312
2520,58,Mugar Way at Beacon St,42.35553628,-71.0728687,206,Government Center - Cambridge St at Court St,42.3598254,-71.05979576
2705.5,58,Mugar Way at Beacon St,42.35553628,-71.0728687,208,Oak Square - 615 Washington St,42.35057,-71.166491
3611,58,Mugar Way at Beacon St,42.35553628,-71.0728687,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.04569256
3939,58,Mugar Way at Beacon St,42.35553628,-71.0728687,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356
2672.5,58,Mugar Way at Beacon St,42.35553628,-71.0728687,222,Troy Boston,42.343749,-71.062256
2405.166667,58,Mugar Way at Beacon St,42.35553628,-71.0728687,224,Fresh Pond Reservation,42.38267828,-71.14347895
1891,58,Mugar Way at Beacon St,42.35553628,-71.0728687,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867
3283.857143,58,Mugar Way at Beacon St,42.35553628,-71.0728687,227,Silber Way,42.349496,-71.10057592
2739,58,Mugar Way at Beacon St,42.35553628,-71.0728687,228,One Memorial Drive,42.36161932,-71.08043551
3105.333333,58,Mugar Way at Beacon St,42.35553628,-71.0728687,233,St Mary's,42.34619708,-71.10728681
2106,58,Mugar Way at Beacon St,42.35553628,-71.0728687,279,Williams St at Washington St,42.306539,-71.107669
2062,58,Mugar Way at Beacon St,42.35553628,-71.0728687,318,Ames St at Broadway,42.3636929,-71.0875672
2746,58,Mugar Way at Beacon St,42.35553628,-71.0728687,319,84 Cambridgepark Dr,42.3936,-71.143941
1972,58,Mugar Way at Beacon St,42.35553628,-71.0728687,328,Grove St at Community Path,42.39638681,-71.12011306
2170,58,Mugar Way at Beacon St,42.35553628,-71.0728687,329,Washington St at Myrtle St,42.38170676,-71.08377187
2266.666667,58,Mugar Way at Beacon St,42.35553628,-71.0728687,332,Harvard Ave at Brainerd Rd,42.34953017,-71.13022771
8739,58,Mugar Way at Beacon St,42.35553628,-71.0728687,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222
2713,58,Mugar Way at Beacon St,42.35553628,-71.0728687,338,Commonwealth Ave at Kelton St,42.34835863,-71.13997217
2937.666667,58,Mugar Way at Beacon St,42.35553628,-71.0728687,342,Boylston St at Jersey St,42.34465063,-71.09732501
3334,58,Mugar Way at Beacon St,42.35553628,-71.0728687,344,Commonwealth Ave at Chiswick Rd,42.34024645,-71.15168806
7205,58,Mugar Way at Beacon St,42.35553628,-71.0728687,345,Park Plaza at Charles St S.,42.35182807,-71.06781138
2287,58,Mugar Way at Beacon St,42.35553628,-71.0728687,346,Cleveland Circle,42.33554308,-71.1506152
2967.25,58,Mugar Way at Beacon St,42.35553628,-71.0728687,351,Faneuil St at Arlington St,42.35276621,-71.15988486
2921.6,58,Mugar Way at Beacon St,42.35553628,-71.0728687,352,Ring Rd,42.34827839,-71.08044855
3543.666667,58,Mugar Way at Beacon St,42.35553628,-71.0728687,356,Charlestown Navy Yard,42.37412455,-71.054812
2505,58,Mugar Way at Beacon St,42.35553628,-71.0728687,357,Centre St at Seaverns Ave,42.3121203,-71.1142981
3626.166667,58,Mugar Way at Beacon St,42.35553628,-71.0728687,361,Deerfield St at Commonwealth Ave,42.34924377,-71.0972821
3188,58,Mugar Way at Beacon St,42.35553628,-71.0728687,363,Harrison Ave at Mullins Way,42.34521562,-71.06384031
3938.666667,58,Mugar Way at Beacon St,42.35553628,-71.0728687,365,Harrison Ave at Bennet St,42.3494261,-71.0620996
5877.416667,58,Mugar Way at Beacon St,42.35553628,-71.0728687,369,Boston Public Market,42.36254854,-71.05737358
3993.857143,58,Mugar Way at Beacon St,42.35553628,-71.0728687,370,Dartmouth St at Newbury St,42.35096144,-71.07782811
2169,58,Mugar Way at Beacon St,42.35553628,-71.0728687,372,Boylston St at Exeter St,42.34958942,-71.07946779
2854,58,Mugar Way at Beacon St,42.35553628,-71.0728687,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646
2574,58,Mugar Way at Beacon St,42.35553628,-71.0728687,376,Honan Library,42.3602737,-71.12852452
3357.666667,58,Mugar Way at Beacon St,42.35553628,-71.0728687,384,Clarendon St at Newbury St,42.35155308,-71.07569031
1993.833333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512,-71.10061884
2151.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,4,Tremont St at E Berkeley St,42.345392,-71.069616
2299,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,6,Cambridge St at Joy St,42.36125722,-71.06528744
4890,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,7,Fan Pier,42.35339051,-71.0445714
2183,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313
6732,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489
3677.333333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279
2438.25,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,11,Longwood Ave at Binney St,42.338629,-71.1065
2040.8,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624445,-71.08798563
2395,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117
10897,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,15,Brighton Mills - 370 Western Ave,42.36154571,-71.13776207
2602.285714,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015
3496.333333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757
2399,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,19,Park Dr at Buswell St,42.347241,-71.105301
4656.714286,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981
3245.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,21,Prudential Center - 101 Huntington Ave,42.34652004,-71.08065777
26834.25,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,22,South Station - 700 Atlantic Ave,42.352175,-71.055547
4337.928571,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,23,Boston City Hall - 28 State St,42.35892,-71.057629
1967,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,25,South End Library - Tremont St at W Newton St,42.341332,-71.076847
3037.5,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,26,Washington St at Waltham St,42.34157472,-71.0689044
2073.333333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,30,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918
3938.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,31,Seaport Hotel - Congress St at Seaport Ln,42.34881026,-71.04167744
2883.576923,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,33,Kenmore Square,42.348706,-71.097009
3572.066667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,35,Arch St at Franklin St,42.35533502,-71.05822917
3472.238095,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207
6988,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,37,New Balance - 20 Guest St,42.35732922,-71.1467354
2939.6,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,39,Washington St at Rutland St,42.3385146,-71.07404083
2821.444444,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877
5684.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831
3019.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,42,Boylston St at Arlington St,42.35204262,-71.0705781
2109,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699
3627.333333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377
2465.25,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,48,Post Office Square,42.35585436,-71.05459746
3551.714286,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,49,Stuart St at Charles St,42.351146,-71.066289
2746.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,50,Boylston St at Berkeley St,42.35114198,-71.07329249
2775.130435,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,52,Newbury St at Hereford St,42.348717,-71.085954
2314.25,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088
3526.6,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,54,Tremont St at West St,42.354979,-71.063348
4699.666667,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,55,Boylston St at Massachusetts Ave,42.34740621,-71.08678415
2968.333333,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,57,Massachusetts Ave at Columbus Ave,42.33949454,-71.08020781
3661.717949,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,58,Mugar Way at Beacon St,42.35553628,-71.0728687
2915.212121,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962
